"year" "country" "house" "party_long" "party_short" "seats" "government" "colour" "x" "y" "row" "theta"
"3.21" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.149326376096648 1.42074556481182 4 1.46607657167524
"3.22" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.149172791108631 1.13307984157007 2 1.43989663289532
"3.23" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.298084532352349 1.97766165245026 8 1.42119667662395
"3.24" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.156434465040231 0.987688340595138 1 1.41371669411541
"3.25" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.30567566766422 1.83181384917648 7 1.40544934502701
"3.26" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.297682590286166 1.68824186230664 6 1.39626340159546
"3.27" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.223261942714625 1.26618139672998 3 1.39626340159546
"3.28" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.306570506025345 1.54123401206222 5 1.37444678594553
"3.29" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.297016701168228 1.39735371533401 4 1.36135681655558
"3.30" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.445041867912629 1.94985582436365 8 1.34639685153848
"3.31" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.45590161897577 1.80031477960161 7 1.32277585414307
"3.32" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.443689791604321 1.65587284506697 6 1.30899693899575
"3.33" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.295793194402881 1.10391523004465 2 1.30899693899575
"3.34" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.368747013485688 1.23170080154849 3 1.27990811812917
"3.35" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.456161635685584 1.50376338472204 5 1.27627201552085
"3.36" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.589510348821808 1.91114561157228 8 1.27159702645301
"3.37" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.441452849107068 1.35865216613593 4 1.25663706143592
"3.38" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.309016994374947 0.951056516295154 1 1.25663706143592
"3.39" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.603013299951555 1.75651773458689 7 1.24010236325913
"3.40" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.586320245701146 1.61090163563299 6 1.22173047639603
"3.41" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.73068204873279 1.86174749728841 8 1.19679720136754
"3.42" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.601359679430855 1.45181069394631 5 1.17809724509617
"3.43" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.437352494131531 1.05586232287004 2 1.17809724509617
"3.44" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.509245413478916 1.18056356598892 3 1.16355283466289
"3.45" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.746005788641229 1.70072189235939 7 1.15742887237519
"3.46" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.581052347251143 1.30506493948943 4 1.15191730631626
"3.47" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.724488448698342 1.55367049206283 6 1.13446401379631
"3.48" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.867767478235116 1.80193773580484 8 1.12199737628207
"3.49" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.453990499739547 0.891006524188368 1 1.09955742875643
"3.50" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.740766300726568 1.38587627254741 5 1.07992247467149
"3.51" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.883902301354565 1.63330839509777 7 1.07475538149124
"3.52" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1 1.73205080756888 8 1.0471975511966
"3.53" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.857142857142857 1.48461497791618 6 1.0471975511966
"3.54" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.714285714285714 1.23717914826348 4 1.0471975511966
"3.55" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.642857142857143 1.11346123343714 3 1.0471975511966
"3.56" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.571428571428572 0.989743318610787 2 1.0471975511966
"3.57" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.01576086508451 1.5547377453447 7 0.992081890607303
"3.58" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.873038937602232 1.30659510504686 5 0.98174770424681
"3.59" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.12664011612724 1.65247754863199 8 0.972397726111127
"3.60" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.983273890887508 1.40426064735256 6 0.959931088596881
"3.61" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.839693217560676 1.15573856339278 4 0.942477796076938
"3.62" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.587785252292473 0.809016994374947 1 0.942477796076938
"3.63" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.767775332189296 1.03130124782791 3 0.930842267730309
"3.64" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.695727347438538 0.906689531761412 2 0.916297857297023
"3.65" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.14068075213795 1.46554666030759 7 0.909408399723361
"3.66" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.24697960371747 1.56366296493606 8 0.897597901025655
"3.67" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.996903732257157 1.21473071242716 5 0.883572933822129
"3.68" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.1019216166055 1.31321904534682 6 0.872664625997165
"3.69" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.95590086622694 1.06163546496771 4 0.837758040957278
"3.70" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.25780863301923 1.36634440553582 7 0.826734908839419
"3.71" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.36034547554184 1.46610374365965 8 0.822798075940184
"3.72" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.8823106772598 0.935194682022491 3 0.81448698426402
"3.73" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.21218305346265 1.21218305346265 6 0.785398163397448
"3.74" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.11116779900743 1.11116779900743 5 0.785398163397448
"3.75" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.808122035641769 0.808122035641768 2 0.785398163397448
"3.76" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.707106781186548 0.707106781186547 1 0.785398163397448
"3.77" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.46610374365965 1.36034547554184 8 0.747998250854713
"3.78" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.36634440553582 1.25780863301923 7 0.744061417955477
"3.79" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.06163546496771 0.95590086622694 4 0.733038285837618
"3.80" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 1.31321904534682 1.1019216166055 6 0.698131700797732
"3.81" 2019 "Argentina" "Diputados" "En contra" "En contra" 90 0 "#3394d4" 0.984914284010114 0.826441212454122 3 0.698131700797732
